YEAR,MONTH,POS,PKG_SA,MER_AGN,LOB,ONLINE_OFFLN_IND,DEST_AIRPT_IATA_REGN_NAME,DOM_INTL_IND,REV_ADJ_FACTR_%,REV_ADJ_FACTR_UNIT,COS_ADJ_FACTR_%,COS_ADJ_FACTR_UNIT,VCOS_ADJ_FACTR_%,VCOS_ADJ_FACTR_UNIT,MESOLOY_ADJ_FACTR_%,MESOLOY_ADJ_FACTR_UNIT,MESO_ADJ_FACTR_%,MESO_ADJ_FACTR_UNIT,LOYALTY_ADJ_FACTR_%,LOYALTY_ADJ_FACTR_UNIT,OTHER_ADJ_FACTR_%,OTHER_ADJ_FACTR_UNIT,BEC_ADJ_FACTR_UNIT
2018,10,Ebookers FR,Standalone,Merchant,Car,Offline,NA,NA,0.035614,0,0.020266,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,10,Ebookers FR,Standalone,Merchant,Car,Online,NA,NA,0.035614,0,0.020266,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,10,Ebookers FR,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.050098,0,0.040743,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.04137,0,0
2018,10,Ebookers FR,Standalone,Merchant,DestSvc,Online,NA,NA,-0.050098,0,0.040743,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.04137,0,0
2018,10,Ebookers FR,Standalone,Merchant,Insurance,Offline,NA,NA,-0.009263,0,0.025215,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,10,Ebookers FR,Standalone,Merchant,Insurance,Online,NA,NA,-0.009263,0,0.025215,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,10,Ebookers FR,Standalone,Merchant,Lodging,Offline,NA,NA,0.012769,0,0.01072,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.015227,0,0
2018,10,Ebookers FR,Standalone,Merchant,Lodging,Online,NA,NA,0.012769,0,0.01072,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.015227,0,0
2018,11,Ebookers FR,Package,Merchant,Car,Offline,NA,NA,0.05656,0,0.014946,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,11,Ebookers FR,Package,Merchant,Car,Online,NA,NA,0.05656,0,0.014946,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,11,Ebookers FR,Package,Merchant,DestSvc,Offline,NA,NA,-0.008878,0,0.013015,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000007,0,0
2018,11,Ebookers FR,Package,Merchant,DestSvc,Online,NA,NA,-0.008878,0,0.013015,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000007,0,0
2018,11,Ebookers FR,Package,Merchant,Insurance,Offline,NA,NA,0.006287,0,0.012738,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,11,Ebookers FR,Package,Merchant,Insurance,Online,NA,NA,0.006287,0,0.012738,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,11,Ebookers FR,Package,Merchant,Lodging,Offline,NA,NA,-0.006955,0,0.012931,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,11,Ebookers FR,Package,Merchant,Lodging,Online,NA,NA,-0.006955,0,0.012931,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,11,Ebookers FR,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,Ebookers FR,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,Ebookers FR,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,Ebookers FR,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,Ebookers FR,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.015438,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,11,Ebookers FR,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.015438,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,11,Ebookers FR,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.006411,0,0.015438,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,11,Ebookers FR,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.006411,0,0.015438,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,11,Ebookers FR,Standalone,Merchant,Car,Offline,NA,NA,0.035614,0,0.018128,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,11,Ebookers FR,Standalone,Merchant,Car,Online,NA,NA,0.035614,0,0.018128,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,11,Ebookers FR,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.046685,0,0.040278,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.037957,0,0
2018,11,Ebookers FR,Standalone,Merchant,DestSvc,Online,NA,NA,-0.046685,0,0.040278,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.037957,0,0
2018,11,Ebookers FR,Standalone,Merchant,Insurance,Offline,NA,NA,-0.009263,0,0.024414,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,11,Ebookers FR,Standalone,Merchant,Insurance,Online,NA,NA,-0.009263,0,0.024414,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,11,Ebookers FR,Standalone,Merchant,Lodging,Offline,NA,NA,0.012417,0,0.012469,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.014857,0,0
2018,11,Ebookers FR,Standalone,Merchant,Lodging,Online,NA,NA,0.012417,0,0.012469,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.014857,0,0
2018,12,Ebookers FR,Package,Merchant,Car,Offline,NA,NA,0.05656,0,0.011148,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,12,Ebookers FR,Package,Merchant,Car,Online,NA,NA,0.05656,0,0.011148,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,12,Ebookers FR,Package,Merchant,DestSvc,Offline,NA,NA,-0.008878,0,0.014394,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000008,0,0
2018,12,Ebookers FR,Package,Merchant,DestSvc,Online,NA,NA,-0.008878,0,0.014394,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000008,0,0
2018,12,Ebookers FR,Package,Merchant,Insurance,Offline,NA,NA,0.006287,0,0.012512,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,12,Ebookers FR,Package,Merchant,Insurance,Online,NA,NA,0.006287,0,0.012512,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,12,Ebookers FR,Package,Merchant,Lodging,Offline,NA,NA,-0.006955,0,0.012302,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,12,Ebookers FR,Package,Merchant,Lodging,Online,NA,NA,-0.006955,0,0.012302,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,12,Ebookers FR,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,Ebookers FR,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,Ebookers FR,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,Ebookers FR,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,Ebookers FR,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.01969,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,12,Ebookers FR,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.01969,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,12,Ebookers FR,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.006411,0,0.01969,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,12,Ebookers FR,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.006411,0,0.01969,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,12,Ebookers FR,Standalone,Merchant,Car,Offline,NA,NA,0.035614,0,0.017487,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,12,Ebookers FR,Standalone,Merchant,Car,Online,NA,NA,0.035614,0,0.017487,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,12,Ebookers FR,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.04883,0,0.033776,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.040102,0,0
2018,12,Ebookers FR,Standalone,Merchant,DestSvc,Online,NA,NA,-0.04883,0,0.033776,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.040102,0,0
2018,12,Ebookers FR,Standalone,Merchant,Insurance,Offline,NA,NA,-0.009263,0,0.026459,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,12,Ebookers FR,Standalone,Merchant,Insurance,Online,NA,NA,-0.009263,0,0.026459,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,12,Ebookers FR,Standalone,Merchant,Lodging,Offline,NA,NA,0.012933,0,0.014735,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.0154,0,0
2018,12,Ebookers FR,Standalone,Merchant,Lodging,Online,NA,NA,0.012933,0,0.014735,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.0154,0,0
2018,2,Ebookers FR,Package,Merchant,Car,Offline,NA,NA,0.05656,0,0.01003,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,2,Ebookers FR,Package,Merchant,Car,Online,NA,NA,0.05656,0,0.01003,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,2,Ebookers FR,Package,Merchant,DestSvc,Offline,NA,NA,-0.008877,0,0.011907,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000008,0,0
2018,2,Ebookers FR,Package,Merchant,DestSvc,Online,NA,NA,-0.008877,0,0.011907,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000008,0,0
2018,2,Ebookers FR,Package,Merchant,Insurance,Offline,NA,NA,0.006287,0,0.010703,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,2,Ebookers FR,Package,Merchant,Insurance,Online,NA,NA,0.006287,0,0.010703,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,2,Ebookers FR,Package,Merchant,Lodging,Offline,NA,NA,-0.006955,0,0.011544,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,2,Ebookers FR,Package,Merchant,Lodging,Online,NA,NA,-0.006955,0,0.011544,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,2,Ebookers FR,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Ebookers FR,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Ebookers FR,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Ebookers FR,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Ebookers FR,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.013533,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,2,Ebookers FR,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.013533,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,2,Ebookers FR,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.006411,0,0.013533,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,2,Ebookers FR,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.006411,0,0.013533,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,2,Ebookers FR,Standalone,Merchant,Car,Offline,NA,NA,0.035614,0,0.016051,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,2,Ebookers FR,Standalone,Merchant,Car,Online,NA,NA,0.035614,0,0.016051,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,2,Ebookers FR,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.041539,0,0.033793,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.032811,0,0
2018,2,Ebookers FR,Standalone,Merchant,DestSvc,Online,NA,NA,-0.041539,0,0.033793,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.032811,0,0
2018,2,Ebookers FR,Standalone,Merchant,Insurance,Offline,NA,NA,-0.009263,0,0.023597,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,2,Ebookers FR,Standalone,Merchant,Insurance,Online,NA,NA,-0.009263,0,0.023597,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,2,Ebookers FR,Standalone,Merchant,Lodging,Offline,NA,NA,0.012574,0,0.012497,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.015022,0,0
2018,2,Ebookers FR,Standalone,Merchant,Lodging,Online,NA,NA,0.012574,0,0.012497,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.015022,0,0
2018,3,Ebookers FR,Package,Merchant,Car,Offline,NA,NA,0.05656,0,0.010093,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,3,Ebookers FR,Package,Merchant,Car,Online,NA,NA,0.05656,0,0.010093,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,3,Ebookers FR,Package,Merchant,DestSvc,Offline,NA,NA,-0.008876,0,0.011605,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.00001,0,0
2018,3,Ebookers FR,Package,Merchant,DestSvc,Online,NA,NA,-0.008876,0,0.011605,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.00001,0,0
2018,3,Ebookers FR,Package,Merchant,Insurance,Offline,NA,NA,0.006287,0,0.010507,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,3,Ebookers FR,Package,Merchant,Insurance,Online,NA,NA,0.006287,0,0.010507,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,3,Ebookers FR,Package,Merchant,Lodging,Offline,NA,NA,-0.006955,0,0.010571,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,3,Ebookers FR,Package,Merchant,Lodging,Online,NA,NA,-0.006955,0,0.010571,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,3,Ebookers FR,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,Ebookers FR,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,Ebookers FR,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,Ebookers FR,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,Ebookers FR,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.01146,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,3,Ebookers FR,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.01146,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,3,Ebookers FR,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.006411,0,0.01146,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,3,Ebookers FR,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.006411,0,0.01146,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,3,Ebookers FR,Standalone,Merchant,Car,Offline,NA,NA,0.035614,0,0.013971,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,3,Ebookers FR,Standalone,Merchant,Car,Online,NA,NA,0.035614,0,0.013971,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,3,Ebookers FR,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.04477,0,0.036978,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.036041,0,0
2018,3,Ebookers FR,Standalone,Merchant,DestSvc,Online,NA,NA,-0.04477,0,0.036978,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.036041,0,0
2018,3,Ebookers FR,Standalone,Merchant,Insurance,Offline,NA,NA,-0.009263,0,0.022443,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,3,Ebookers FR,Standalone,Merchant,Insurance,Online,NA,NA,-0.009263,0,0.022443,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,3,Ebookers FR,Standalone,Merchant,Lodging,Offline,NA,NA,0.01167,0,0.012034,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.014072,0,0
2018,3,Ebookers FR,Standalone,Merchant,Lodging,Online,NA,NA,0.01167,0,0.012034,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.014072,0,0
2018,4,Ebookers FR,Package,Merchant,Car,Offline,NA,NA,0.05656,0,0.010314,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,4,Ebookers FR,Package,Merchant,Car,Online,NA,NA,0.05656,0,0.010314,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,4,Ebookers FR,Package,Merchant,DestSvc,Offline,NA,NA,-0.008876,0,0.010965,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000009,0,0
2018,4,Ebookers FR,Package,Merchant,DestSvc,Online,NA,NA,-0.008876,0,0.010965,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000009,0,0
2018,4,Ebookers FR,Package,Merchant,Insurance,Offline,NA,NA,0.006287,0,0.010482,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,4,Ebookers FR,Package,Merchant,Insurance,Online,NA,NA,0.006287,0,0.010482,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,4,Ebookers FR,Package,Merchant,Lodging,Offline,NA,NA,-0.006955,0,0.010482,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,4,Ebookers FR,Package,Merchant,Lodging,Online,NA,NA,-0.006955,0,0.010482,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,4,Ebookers FR,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,Ebookers FR,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,Ebookers FR,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,Ebookers FR,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,Ebookers FR,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.015376,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,4,Ebookers FR,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.015376,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,4,Ebookers FR,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.006411,0,0.015376,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,4,Ebookers FR,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.006411,0,0.015376,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,4,Ebookers FR,Standalone,Merchant,Car,Offline,NA,NA,0.035614,0,0.018106,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,4,Ebookers FR,Standalone,Merchant,Car,Online,NA,NA,0.035614,0,0.018106,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,4,Ebookers FR,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.047372,0,0.04318,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.038644,0,0
2018,4,Ebookers FR,Standalone,Merchant,DestSvc,Online,NA,NA,-0.047372,0,0.04318,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.038644,0,0
2018,4,Ebookers FR,Standalone,Merchant,Insurance,Offline,NA,NA,-0.009263,0,0.02827,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,4,Ebookers FR,Standalone,Merchant,Insurance,Online,NA,NA,-0.009263,0,0.02827,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,4,Ebookers FR,Standalone,Merchant,Lodging,Offline,NA,NA,0.012035,0,0.007997,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.014456,0,0
2018,4,Ebookers FR,Standalone,Merchant,Lodging,Online,NA,NA,0.012035,0,0.007997,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.014456,0,0
2018,5,Ebookers FR,Package,Merchant,Car,Offline,NA,NA,0.05656,0,0.00986,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,5,Ebookers FR,Package,Merchant,Car,Online,NA,NA,0.05656,0,0.00986,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,5,Ebookers FR,Package,Merchant,DestSvc,Offline,NA,NA,-0.008877,0,0.011168,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000008,0,0
2018,5,Ebookers FR,Package,Merchant,DestSvc,Online,NA,NA,-0.008877,0,0.011168,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000008,0,0
2018,5,Ebookers FR,Package,Merchant,Insurance,Offline,NA,NA,0.006287,0,0.010392,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,5,Ebookers FR,Package,Merchant,Insurance,Online,NA,NA,0.006287,0,0.010392,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,5,Ebookers FR,Package,Merchant,Lodging,Offline,NA,NA,-0.006955,0,0.010783,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,5,Ebookers FR,Package,Merchant,Lodging,Online,NA,NA,-0.006955,0,0.010783,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
2018,5,Ebookers FR,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,5,Ebookers FR,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,5,Ebookers FR,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,5,Ebookers FR,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,5,Ebookers FR,Standalone,Agency,Lodging,Offline,NA,NA,0,0,0.013983,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,5,Ebookers FR,Standalone,Agency,Lodging,Online,NA,NA,0,0,0.013983,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0,0,0
2018,5,Ebookers FR,Standalone,Direct Agency,Lodging,Offline,NA,NA,-0.006411,0,0.013983,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,5,Ebookers FR,Standalone,Direct Agency,Lodging,Online,NA,NA,-0.006411,0,0.013983,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,-0.002433,0,0
2018,5,Ebookers FR,Standalone,Merchant,Car,Offline,NA,NA,0.035614,0,0.013306,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,5,Ebookers FR,Standalone,Merchant,Car,Online,NA,NA,0.035614,0,0.013306,0,-0.0141,0,-0.0141,0,0.001941,0,-0.016041,0,0.049714,0,0
2018,5,Ebookers FR,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.046083,0,0.049536,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.037355,0,0
2018,5,Ebookers FR,Standalone,Merchant,DestSvc,Online,NA,NA,-0.046083,0,0.049536,0,-0.008728,0,-0.008728,0,0,0,-0.008728,0,-0.037355,0,0
2018,5,Ebookers FR,Standalone,Merchant,Insurance,Offline,NA,NA,-0.009263,0,0.022827,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,5,Ebookers FR,Standalone,Merchant,Insurance,Online,NA,NA,-0.009263,0,0.022827,0,-0.009263,0,-0.009263,0,0,0,-0.009263,0,0,0,0
2018,5,Ebookers FR,Standalone,Merchant,Lodging,Offline,NA,NA,0.012533,0,0.009772,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.014979,0,0
2018,5,Ebookers FR,Standalone,Merchant,Lodging,Online,NA,NA,0.012533,0,0.009772,0,-0.003978,0,-0.003978,0,0.005544,0,-0.009522,0,0.014979,0,0
2018,6,Ebookers FR,Package,Merchant,Car,Offline,NA,NA,0.05656,0,0.010042,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,6,Ebookers FR,Package,Merchant,Car,Online,NA,NA,0.05656,0,0.010042,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.065445,0,0
2018,6,Ebookers FR,Package,Merchant,DestSvc,Offline,NA,NA,-0.008878,0,0.013132,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000007,0,0
2018,6,Ebookers FR,Package,Merchant,DestSvc,Online,NA,NA,-0.008878,0,0.013132,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000007,0,0
2018,6,Ebookers FR,Package,Merchant,Insurance,Offline,NA,NA,0.006287,0,0.012165,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,6,Ebookers FR,Package,Merchant,Insurance,Online,NA,NA,0.006287,0,0.012165,0,0.006287,0,0.006287,0,0.006287,0,0,0,0,0,0
2018,6,Ebookers FR,Package,Merchant,Lodging,Offline,NA,NA,-0.006955,0,0.010786,0,-0.008885,0,-0.008885,0,0.006287,0,-0.015172,0,0.000553,0,0
