YEAR,MONTH,POS,PKG_SA,MER_AGN,LOB,ONLINE_OFFLN_IND,DEST_AIRPT_IATA_REGN_NAME,DOM_INTL_IND,REV_ADJ_FACTR_%,REV_ADJ_FACTR_UNIT,COS_ADJ_FACTR_%,COS_ADJ_FACTR_UNIT,VCOS_ADJ_FACTR_%,VCOS_ADJ_FACTR_UNIT,MESOLOY_ADJ_FACTR_%,MESOLOY_ADJ_FACTR_UNIT,MESO_ADJ_FACTR_%,MESO_ADJ_FACTR_UNIT,LOYALTY_ADJ_FACTR_%,LOYALTY_ADJ_FACTR_UNIT,OTHER_ADJ_FACTR_%,OTHER_ADJ_FACTR_UNIT,BEC_ADJ_FACTR_UNIT
2017,10,Ebookers UK,Standalone,Direct Agency,Lodging,Online,NA,NA,0.000153,0,0.008556,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.002991,0,0
2017,10,Ebookers UK,Standalone,Direct Agency,Lodging,Offline,NA,NA,0.000153,0,0.008556,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.002991,0,0
2017,11,Ebookers UK,Standalone,Direct Agency,Lodging,Online,NA,NA,0.000153,0,0.00944,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.002991,0,0
2017,11,Ebookers UK,Standalone,Direct Agency,Lodging,Offline,NA,NA,0.000153,0,0.00944,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.002991,0,0
2017,12,Ebookers UK,Standalone,Direct Agency,Lodging,Online,NA,NA,0.000153,0,0.012152,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.002991,0,0
2017,12,Ebookers UK,Standalone,Direct Agency,Lodging,Offline,NA,NA,0.000153,0,0.012152,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.002991,0,0
2017,4,Ebookers UK,Package,Merchant,Lodging,Online,NA,NA,-0.000474,0,0.020357,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,4,Ebookers UK,Package,Merchant,Lodging,Offline,NA,NA,-0.000474,0,0.020357,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,5,Ebookers UK,Package,Merchant,Lodging,Online,NA,NA,-0.000474,0,0.02025,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,5,Ebookers UK,Package,Merchant,Lodging,Offline,NA,NA,-0.000474,0,0.02025,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,6,Ebookers UK,Package,Merchant,Lodging,Online,NA,NA,-0.000474,0,0.019384,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,6,Ebookers UK,Package,Merchant,Lodging,Offline,NA,NA,-0.000474,0,0.019384,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,7,Ebookers UK,Package,Merchant,Lodging,Online,NA,NA,-0.000474,0,0.019387,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,7,Ebookers UK,Package,Merchant,Lodging,Offline,NA,NA,-0.000474,0,0.019387,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,8,Ebookers UK,Package,Merchant,Lodging,Online,NA,NA,-0.000474,0,0.018613,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,8,Ebookers UK,Package,Merchant,Lodging,Offline,NA,NA,-0.000474,0,0.018613,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,9,Ebookers UK,Package,Merchant,Lodging,Online,NA,NA,-0.000474,0,0.01982,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,9,Ebookers UK,Package,Merchant,Lodging,Offline,NA,NA,-0.000474,0,0.01982,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,10,Ebookers UK,Package,Merchant,Lodging,Online,NA,NA,-0.000474,0,0.022529,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,10,Ebookers UK,Package,Merchant,Lodging,Offline,NA,NA,-0.000474,0,0.022529,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,11,Ebookers UK,Package,Merchant,Lodging,Online,NA,NA,-0.000474,0,0.024034,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,11,Ebookers UK,Package,Merchant,Lodging,Offline,NA,NA,-0.000474,0,0.024034,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,12,Ebookers UK,Package,Merchant,Lodging,Online,NA,NA,-0.000474,0,0.029268,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,12,Ebookers UK,Package,Merchant,Lodging,Offline,NA,NA,-0.000474,0,0.029268,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.004913,0,0
2017,4,Ebookers UK,Package,Merchant,Car,Online,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,4,Ebookers UK,Package,Merchant,Car,Offline,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,5,Ebookers UK,Package,Merchant,Car,Online,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,5,Ebookers UK,Package,Merchant,Car,Offline,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,6,Ebookers UK,Package,Merchant,Car,Online,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,6,Ebookers UK,Package,Merchant,Car,Offline,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,7,Ebookers UK,Package,Merchant,Car,Online,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,7,Ebookers UK,Package,Merchant,Car,Offline,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,8,Ebookers UK,Package,Merchant,Car,Online,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,8,Ebookers UK,Package,Merchant,Car,Offline,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,9,Ebookers UK,Package,Merchant,Car,Online,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,9,Ebookers UK,Package,Merchant,Car,Offline,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,10,Ebookers UK,Package,Merchant,Car,Online,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,10,Ebookers UK,Package,Merchant,Car,Offline,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,11,Ebookers UK,Package,Merchant,Car,Online,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,11,Ebookers UK,Package,Merchant,Car,Offline,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,12,Ebookers UK,Package,Merchant,Car,Online,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,12,Ebookers UK,Package,Merchant,Car,Offline,NA,NA,-0.001901,0,0,0,-0.001901,0,-0.001901,0,0,0,-0.001901,0,0,0,0
2017,4,Ebookers UK,Package,Merchant,Insurance,Online,NA,NA,0.005021,0,0.016991,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,4,Ebookers UK,Package,Merchant,Insurance,Offline,NA,NA,0.005021,0,0.016991,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,5,Ebookers UK,Package,Merchant,Insurance,Online,NA,NA,0.005021,0,0.017056,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,5,Ebookers UK,Package,Merchant,Insurance,Offline,NA,NA,0.005021,0,0.017056,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,6,Ebookers UK,Package,Merchant,Insurance,Online,NA,NA,0.005021,0,0.016625,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,6,Ebookers UK,Package,Merchant,Insurance,Offline,NA,NA,0.005021,0,0.016625,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,7,Ebookers UK,Package,Merchant,Insurance,Online,NA,NA,0.005021,0,0.016612,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,7,Ebookers UK,Package,Merchant,Insurance,Offline,NA,NA,0.005021,0,0.016612,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,8,Ebookers UK,Package,Merchant,Insurance,Online,NA,NA,0.005021,0,0.015271,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,8,Ebookers UK,Package,Merchant,Insurance,Offline,NA,NA,0.005021,0,0.015271,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,9,Ebookers UK,Package,Merchant,Insurance,Online,NA,NA,0.005021,0,0.015004,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,9,Ebookers UK,Package,Merchant,Insurance,Offline,NA,NA,0.005021,0,0.015004,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,10,Ebookers UK,Package,Merchant,Insurance,Online,NA,NA,0.005021,0,0.01586,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,10,Ebookers UK,Package,Merchant,Insurance,Offline,NA,NA,0.005021,0,0.01586,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,11,Ebookers UK,Package,Merchant,Insurance,Online,NA,NA,0.005021,0,0.017199,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,11,Ebookers UK,Package,Merchant,Insurance,Offline,NA,NA,0.005021,0,0.017199,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,12,Ebookers UK,Package,Merchant,Insurance,Online,NA,NA,0.005021,0,0.020518,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,12,Ebookers UK,Package,Merchant,Insurance,Offline,NA,NA,0.005021,0,0.020518,0,0.005021,0,0.005021,0,0.005021,0,0,0,0,0,0
2017,4,Ebookers UK,Package,Merchant,DestSvc,Online,NA,NA,0.001502,0,0.020237,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001618,0,0
2017,4,Ebookers UK,Package,Merchant,DestSvc,Offline,NA,NA,0.001502,0,0.020237,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001618,0,0
2017,5,Ebookers UK,Package,Merchant,DestSvc,Online,NA,NA,0.001542,0,0.019268,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001578,0,0
2017,5,Ebookers UK,Package,Merchant,DestSvc,Offline,NA,NA,0.001542,0,0.019268,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001578,0,0
2017,6,Ebookers UK,Package,Merchant,DestSvc,Online,NA,NA,0.001745,0,0.021473,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001375,0,0
2017,6,Ebookers UK,Package,Merchant,DestSvc,Offline,NA,NA,0.001745,0,0.021473,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001375,0,0
2017,7,Ebookers UK,Package,Merchant,DestSvc,Online,NA,NA,0.002062,0,0.019965,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001058,0,0
2017,7,Ebookers UK,Package,Merchant,DestSvc,Offline,NA,NA,0.002062,0,0.019965,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001058,0,0
2017,8,Ebookers UK,Package,Merchant,DestSvc,Online,NA,NA,0.002146,0,0.019208,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.000974,0,0
2017,8,Ebookers UK,Package,Merchant,DestSvc,Offline,NA,NA,0.002146,0,0.019208,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.000974,0,0
2017,9,Ebookers UK,Package,Merchant,DestSvc,Online,NA,NA,0.001893,0,0.020808,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001227,0,0
2017,9,Ebookers UK,Package,Merchant,DestSvc,Offline,NA,NA,0.001893,0,0.020808,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001227,0,0
2017,10,Ebookers UK,Package,Merchant,DestSvc,Online,NA,NA,0.001916,0,0.020553,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001204,0,0
2017,10,Ebookers UK,Package,Merchant,DestSvc,Offline,NA,NA,0.001916,0,0.020553,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001204,0,0
2017,11,Ebookers UK,Package,Merchant,DestSvc,Online,NA,NA,0.001661,0,0.021852,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001459,0,0
2017,11,Ebookers UK,Package,Merchant,DestSvc,Offline,NA,NA,0.001661,0,0.021852,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001459,0,0
2017,12,Ebookers UK,Package,Merchant,DestSvc,Online,NA,NA,0.001706,0,0.025704,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001414,0,0
2017,12,Ebookers UK,Package,Merchant,DestSvc,Offline,NA,NA,0.001706,0,0.025704,0,0.00312,0,0.00312,0,0.005021,0,-0.001901,0,-0.001414,0,0
2017,4,Ebookers UK,Standalone,Merchant,DestSvc,Online,NA,NA,-0.073859,0,0.059403,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.077003,0,0
2017,4,Ebookers UK,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.073859,0,0.059403,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.077003,0,0
2017,5,Ebookers UK,Standalone,Merchant,DestSvc,Online,NA,NA,-0.073795,0,0.057449,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.076939,0,0
2017,5,Ebookers UK,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.073795,0,0.057449,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.076939,0,0
2017,6,Ebookers UK,Standalone,Merchant,DestSvc,Online,NA,NA,-0.076262,0,0.062772,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.079406,0,0
2017,6,Ebookers UK,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.076262,0,0.062772,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.079406,0,0
2017,7,Ebookers UK,Standalone,Merchant,DestSvc,Online,NA,NA,-0.077997,0,0.060355,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.081141,0,0
2017,7,Ebookers UK,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.077997,0,0.060355,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.081141,0,0
2017,8,Ebookers UK,Standalone,Merchant,DestSvc,Online,NA,NA,-0.07512,0,0.060562,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.078264,0,0
2017,8,Ebookers UK,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.07512,0,0.060562,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.078264,0,0
2017,9,Ebookers UK,Standalone,Merchant,DestSvc,Online,NA,NA,-0.072591,0,0.053696,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.075735,0,0
2017,9,Ebookers UK,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.072591,0,0.053696,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.075735,0,0
2017,10,Ebookers UK,Standalone,Merchant,DestSvc,Online,NA,NA,-0.066094,0,0.059903,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.069237,0,0
2017,10,Ebookers UK,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.066094,0,0.059903,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.069237,0,0
2017,11,Ebookers UK,Standalone,Merchant,DestSvc,Online,NA,NA,-0.062974,0,0.065193,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.066118,0,0
2017,11,Ebookers UK,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.062974,0,0.065193,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.066118,0,0
2017,12,Ebookers UK,Standalone,Merchant,DestSvc,Online,NA,NA,-0.060774,0,0.064617,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.063917,0,0
2017,12,Ebookers UK,Standalone,Merchant,DestSvc,Offline,NA,NA,-0.060774,0,0.064617,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,-0.063917,0,0
2017,4,Ebookers UK,Standalone,Merchant,Insurance,Online,NA,NA,0.003144,0,0.012592,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,4,Ebookers UK,Standalone,Merchant,Insurance,Offline,NA,NA,0.003144,0,0.012592,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,5,Ebookers UK,Standalone,Merchant,Insurance,Online,NA,NA,0.003144,0,0.011525,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,5,Ebookers UK,Standalone,Merchant,Insurance,Offline,NA,NA,0.003144,0,0.011525,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,6,Ebookers UK,Standalone,Merchant,Insurance,Online,NA,NA,0.003144,0,0.011909,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,6,Ebookers UK,Standalone,Merchant,Insurance,Offline,NA,NA,0.003144,0,0.011909,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,7,Ebookers UK,Standalone,Merchant,Insurance,Online,NA,NA,0.003144,0,0.012434,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,7,Ebookers UK,Standalone,Merchant,Insurance,Offline,NA,NA,0.003144,0,0.012434,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,8,Ebookers UK,Standalone,Merchant,Insurance,Online,NA,NA,0.003144,0,0.012822,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,8,Ebookers UK,Standalone,Merchant,Insurance,Offline,NA,NA,0.003144,0,0.012822,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,9,Ebookers UK,Standalone,Merchant,Insurance,Online,NA,NA,0.003144,0,0.012517,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,9,Ebookers UK,Standalone,Merchant,Insurance,Offline,NA,NA,0.003144,0,0.012517,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,10,Ebookers UK,Standalone,Merchant,Insurance,Online,NA,NA,0.003144,0,0.013362,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,10,Ebookers UK,Standalone,Merchant,Insurance,Offline,NA,NA,0.003144,0,0.013362,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,11,Ebookers UK,Standalone,Merchant,Insurance,Online,NA,NA,0.003144,0,0.012126,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,11,Ebookers UK,Standalone,Merchant,Insurance,Offline,NA,NA,0.003144,0,0.012126,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,12,Ebookers UK,Standalone,Merchant,Insurance,Online,NA,NA,0.003144,0,0.014589,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,12,Ebookers UK,Standalone,Merchant,Insurance,Offline,NA,NA,0.003144,0,0.014589,0,0.003144,0,0.003144,0,0.005044,0,-0.001901,0,0,0,0
2017,4,Ebookers CH,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,Ebookers CH,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,Ebookers CH,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,Ebookers CH,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,Ebookers CH,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,Ebookers CH,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,Ebookers CH,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,Ebookers CH,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,Ebookers CH,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,Ebookers CH,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,Ebookers CH,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,Ebookers CH,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,Ebookers CH,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,Ebookers CH,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,11,Ebookers CH,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,11,Ebookers CH,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Ebookers CH,Standalone,Agency,Car,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Ebookers CH,Standalone,Agency,Car,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,Ebookers CH,Standalone,Merchant,Car,Online,NA,NA,0.054644,0,0.016957,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,4,Ebookers CH,Standalone,Merchant,Car,Offline,NA,NA,0.054644,0,0.016957,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,5,Ebookers CH,Standalone,Merchant,Car,Online,NA,NA,0.054644,0,0.016706,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,5,Ebookers CH,Standalone,Merchant,Car,Offline,NA,NA,0.054644,0,0.016706,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,6,Ebookers CH,Standalone,Merchant,Car,Online,NA,NA,0.054644,0,0.015983,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,6,Ebookers CH,Standalone,Merchant,Car,Offline,NA,NA,0.054644,0,0.015983,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,7,Ebookers CH,Standalone,Merchant,Car,Online,NA,NA,0.054644,0,0.016132,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,7,Ebookers CH,Standalone,Merchant,Car,Offline,NA,NA,0.054644,0,0.016132,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,8,Ebookers CH,Standalone,Merchant,Car,Online,NA,NA,0.054644,0,0.016825,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,8,Ebookers CH,Standalone,Merchant,Car,Offline,NA,NA,0.054644,0,0.016825,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,9,Ebookers CH,Standalone,Merchant,Car,Online,NA,NA,0.054644,0,0.016707,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,9,Ebookers CH,Standalone,Merchant,Car,Offline,NA,NA,0.054644,0,0.016707,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,10,Ebookers CH,Standalone,Merchant,Car,Online,NA,NA,0.054644,0,0.017071,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,10,Ebookers CH,Standalone,Merchant,Car,Offline,NA,NA,0.054644,0,0.017071,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,11,Ebookers CH,Standalone,Merchant,Car,Online,NA,NA,0.054644,0,0.016729,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,11,Ebookers CH,Standalone,Merchant,Car,Offline,NA,NA,0.054644,0,0.016729,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,12,Ebookers CH,Standalone,Merchant,Car,Online,NA,NA,0.054644,0,0.01701,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,12,Ebookers CH,Standalone,Merchant,Car,Offline,NA,NA,0.054644,0,0.01701,0,0.001495,0,0.001495,0,0.002517,0,-0.001022,0,0.053148,0,0
2017,4,Ebookers CH,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,Ebookers CH,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,Ebookers CH,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,Ebookers CH,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,Ebookers CH,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,Ebookers CH,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,Ebookers CH,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,Ebookers CH,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,Ebookers CH,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,Ebookers CH,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,Ebookers CH,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,Ebookers CH,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,Ebookers CH,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,Ebookers CH,Standalone,Agency,Cruise,Offline,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,11,Ebookers CH,Standalone,Agency,Cruise,Online,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
